url,title,content
https://www.consystec.com/pr2026proto/web/funreq.htm?id=378,Functional Requirements: TMC Incident Detection,"Functional Requirements: TMC Incident Detection Functional Description: `TMC Incident Detection` identifies and reports incidents to Traffic Operations Personnel. It remotely monitors and controls traffic sensor and surveillance systems that support incident detection and verification. It analyzes and reduces the collected sensor and surveillance data, external alerting and advisory and incident reporting systems, anticipated demand info from intermodal freight depots, border crossings, special event information, and identifies and reports incidents and hazardous conditions Requirements: The center shall receive inputs from the Alerting and Advisory System concerning the possibility or occurrence of severe weather, terrorist activity, or other major emergency, including info provided by the Emergency Alert System. The center shall collect and store traffic flow and image data from the field equipment to detect and verify incidents. The center shall receive inputs concerning upcoming events that would effect the traffic network from event promoters and traveler info service providers. The center shall exchange incident and threat info with emergency mgmt centers as well as maintenance and construction centers; including notification of existence of incident and expected severity, location, time and nature of incident. The center shall support requests from emergency mgmt centers and border inspection systems to remotely control sensor and surveillance equipment located in the field. The center shall provide road network conditions and traffic images to emergency mgmt centers to support the detection, verification, and classification of incidents. The center shall provide video and traffic sensor control commands to the field equipment to detect and verify incidents."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=38,Functional Requirements: MCM Environmental Information Processing,"Functional Requirements: MCM Environmental Information Processing Functional Description: `MCM Environmental Information Processing` processes current and forecast weather data, road condition information, local environmental data, and uses internal models to develop specialized detailed forecasts of local weather and surface conditions. The processed environmental info products are presented to center personnel and disseminated to other centers. Requirements: The center shall respond to control data from center personnel regarding environmental info processing. The center shall assimilate current and forecast road conditions and surface weather info using a combination of weather service provider info (such as the National Weather Service and value-added sector specific meteorological services) and local environmental sensor data. The center shall use the various data inputs of environmental sensors and road weather data to develop a view of current and predicted road weather and road conditions. The center shall disseminate current and forecasted road weather and road condition info to weather service providers (such as the National Weather Service and value-added sector specific meteorological services) as well as other agencies including traffic, emergency, and transit management, traveler info providers, rail operations centers, media, and other maintenance mgmt centers. The center shall provide value-added sector specific meteorological services with info on basic road facility and treatment info that supports forecasts for road conditions."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=380,Functional Requirements: TMC Situation Data Management,"Functional Requirements: TMC Situation Data Management Functional Description: `TMC Situation Data Management` collects, assimilates, and disseminates vehicle probe data collected from roadside short range communications equipment and centers controlling transit vehicles, toll collection points, and route-guided vehicles. It estimates traffic and road conditions based on the aggregated probe data and disseminates this info to other centers. Requirements: The center shall collect traffic probe data from vehicles via roadside field equipment. The center shall collect road condition data from probe-equipped transit vehicles via transit mgmt centers; the data may be aggregated and preliminarily processed at the sending center. The center shall collect traffic data from traveler info centers based on data from their subscriber vehicles; the data may be aggregated and initial link time calculations performed at the sending center. The center shall collect probe data from payment administrative centers containing travel times between toll collection points for those vehicles equipped for electronic toll collection; the data may be aggregated and processed at the sending center. The center shall collect operational status for the roadside probe data collection equipment. The center shall collect fault data for the roadside probe data collection equipment for repair."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=383,Functional Requirements: TMC Traffic Management Decision Support,"Functional Requirements: TMC Traffic Management Decision Support Functional Description: `TMC Traffic Management Decision Support` recommends courses of action to the traffic operator based on current and forecast road and traffic conditions. Traffic incidents, special events, maintenance activities and other events or conditions that impact capacity or demand are monitored. Historical data and models are used to compare the impact of potential courses of action and make recommendations to the operator. Decisions are supported through presentation of filtered and fused network-wide road and traffic conditions that identify network imbalances and recommended courses of action. The recommended actions may include predefined incident response plans, signal timing plan changes, DMS/HAR messages, truck restrictions, lane control strategies, metering strategies, and adjustment of variable speed limits. Multimodal strategies may also be recommended that include suggested transit strategies and suggested route and mode choices for travelers. Once a course of action is selected, traffic operations personnel implement these actions within the Traffic Management Center and coordinate the response with other centers in the region. Requirements: The center shall provide center personnel with an integrated regional view of current and forecast road and traffic conditions including traffic incidents, special events, maintenance activities and other events or conditions that impact capacity or demand. The center shall identify network imbalances and potential courses of action. The center shall compare the impact of potential courses of action and make recommendations to the operator. The recommended actions shall include predefined incident response plans, signal timing plan changes, DMS/HAR messages, lane control strategies and freeway control strategies including ramp metering, interchange metering, and mainline metering. The recommended actions shall include multimodal strategies that include suggested transit strategies and suggested route and mode choices for travelers. The center shall provide an interface to center personnel to input control parameters for the decision support process and receive recommended actions and supporting info presentation. The center shall provide transportation operational strategies to other centers."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=384,Functional Requirements: TMC Traffic Network Performance Evaluation,"Functional Requirements: TMC Traffic Network Performance Evaluation Functional Description: `TMC Traffic Network Performance Evaluation` measures traffic network performance and predicts travel demand patterns to support traffic flow optimization, demand management, and incident management. It collects traffic data from sensors and surveillance equipment as well as input from other Traffic Management Centers, emissions management, transit operations, and event promoters and uses this info to measure traffic network performance. It collects route planning info from transportation info centers and integrates and uses this info to predict future traffic conditions. The planned control strategies can be passed back to the transportation info center so that the intended strategies can be reflected in future route planning. Requirements: The center shall monitor, analyze, and store traffic sensor data (speed, volume, occupancy) collected from field elements under remote control of the center to support overall network performance evaluations. The center shall collect wide-area pollution data from emissions mgmt centers to support overall network performance evaluations. The center shall collect and store anticipated route info from traveler info centers to support overall network performance evaluations and predictions. The center shall exchange info with transit mgmt centers including details current transit routes, the level of service on each route, and the progress of individual vehicles along their routes for use in forecasting demand and estimating current transportation network performance. The center shall exchange traffic info with other traffic mgmt centers, including incidents, congestion data, traffic data, signal timing plans, and real-time signal control info to support overall network performance evaluations. The center shall provide an interface to the archive data repository to enable the operator to retrieve historical operating data for use in planning to predict future traffic patterns and conditions. This center shall use the collected info to measure overall current and forecast network performance and predict travel demand patterns."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=389,Functional Requirements: TMC Roadway Equipment Monitoring,"Functional Requirements: TMC Roadway Equipment Monitoring Functional Description: `TMC Roadway Equipment Monitoring` monitors the operational status of field equipment and detects failures. It presents field equipment status to Traffic Operations Personnel and reports failures to the Maintenance and Construction Management Center. It tracks the repair or replacement of the failed equipment. The entire range of ITS field equipment may be monitored including sensors (traffic, infrastructure, environmental, security, speed, etc.) and devices (highway advisory radio, dynamic message signs, automated roadway treatment systems, barrier and safeguard systems, cameras, traffic signals and override equipment, ramp meters, beacons, security surveillance equipment, etc.). Requirements: The center shall collect and store sensor (traffic, pedestrian, multimodal crossing) operational status. The center shall collect and store CCTV surveillance system (traffic, pedestrian) operational status. The center shall collect and store sensor (traffic, pedestrian, multimodal crossing) fault data and send to the maintenance center for repair. The center shall collect and store CCTV surveillance system (traffic, pedestrian) fault data send to the maintenance center for repair. The center shall collect environmental sensor operational status. The center shall collect environmental sensor equipment fault data and send to the maintenance center for repair. The center shall exchange data with maintenance centers concerning the reporting of faulty equipment and the schedule/status of their repair. Information exchanged includes details of new equipment faults, and clearances when the faults are cleared."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=39,Functional Requirements: Vehicle Basic Safety Communication,"Functional Requirements: Vehicle Basic Safety Communication Functional Description: `Vehicle Basic Safety Communication` exchanges current vehicle location and motion info with other vehicles in the vicinity, uses that info to calculate vehicle paths, and warns the driver when the potential for an impending collision is detected. If available, map data is used to filter and interpret the relative location and motion of vehicles in the vicinity. Information from on-board sensors (e.g., radars and image processing) are also used, if available, in combination with the V2V communications to detect non-equipped vehicles and corroborate connected vehicle data. Vehicle location and motion broadcasts are also received by the infrastructure and used by the infrastructure to support a wide range of roadside safety and mobility applications. This object represents a broad range of implementations ranging from basic Vehicle Awareness Devices that only broadcast vehicle location and motion and provide no driver warnings to advanced integrated safety systems that may, in addition to warning the driver, provide collision warning info to support automated control functions that can support control intervention. Requirements: The vehicle shall collect location and motion data from the vehicle platform. The vehicle shall determine the status of host vehicle systems including vehicle speed, heading, yaw, wheelspin, ABS, traction control, and wiper status. The vehicle shall determine if vehicle systems status indicates a potentially hazardous road condition. The vehicle shall analyze its own applications' performance and enter fail-safe mode (a mode such that the application cannot provide info or perform actions that affect its host) when critical components fail. The vehicle shall notify the driver when onboard components or safety applications are offline. The vehicle shall determine if road conditions data received from other vehicles represent a potential safety hazard for the vehicle. The vehicle shall provide its location to nearby traveler devices. The vehicle shall provide its location with lane-level accuracy to on-board applications. The vehicle shall provide its location with road-level accuracy to on-board applications. The vehicle shall collect road condition data from other vehicles. The vehicle shall calculate vehicle paths in order to determine if an impending collision is detected. The vehicle shall exchange location and motion info with roadside equipment and nearby vehicles. The vehicle shall receive warnings, informational road signs, traffic meters, and signals provided by infrastructure devices. The vehicle shall warn the driver of an Emergency Electronic Brake Light (EEBL) Event. The vehicle shall determine when its host Vehicle is braking in an emergency fashion and broadcast an Emergency Electronic Brake Light (EEBL) notification."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=390,Functional Requirements: Transit Center Fixed-Route Operations,"Functional Requirements: Transit Center Fixed-Route Operations Functional Description: `Transit Center Fixed-Route Operations` manages fixed route transit operations. It supports creation of schedules, blocks and runs for fixed and flexible route transit services. It allows fixed-route and flexible-route transit services to disseminate schedules and automatically updates customer service operator systems with the most current schedule information. It also supports automated dispatch of transit vehicles. Current vehicle schedule adherence and optimum scenarios for schedule adjustment are also provided. It also receives and processes transit vehicle loading data. Requirements: The center shall generate transit routes and schedules based on such factors as parameters input by the system operator, road network conditions, incident information, operational data on current routes and schedules, and digitized map data. The center shall disseminate up-to-date schedules and route info to other centers for fixed and flexible route services. The center shall provide an interface to the archive data repository to enable the operator to retrieve historical operating data for use in planning transit routes and schedules. The center shall receive info from Traffic Operations concerning road network conditions, incidents, and other impacts to the road network. The center shall monitor transit vehicle schedule adherence in order to manage transit vehicle operations. The center shall provide the interface to the system operator to control the generation of new routes and schedules (transit services) including the ability to review and update the parameters used by the routes and schedules generation processes and to initiate these processes The center shall generate special routes and schedules to support an incident, disaster, evacuation, or other emergency. The center shall dispatch fixed route or flexible route transit vehicles. The center shall collect transit operational data for use in the generation of routes and schedules. The center shall provide instructions or corrective actions to the transit vehicle operators based upon operational needs. The center shall manage large deviations of individual transit vehicles, deviations in rural areas, and deviations of large numbers of vehicles. The center shall generate the necessary corrective actions which may involve more than the vehicles concerned and more far reaching action, such as, the introduction of extra vehicles, wide area signal priority by traffic management, the premature termination of some services, etc. The center shall exchange info with Maintenance and Construction Operations concerning work zones, roadway conditions, asset restrictions, work plans, etc."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=391,Functional Requirements: Transit Center Security,"Functional Requirements: Transit Center Security Functional Description: `Transit Center Security` monitors transit vehicle operator or traveler activated alarms received from on-board a transit vehicle. It supports transit vehicle operator authentication and provides the capability to remotely disable a transit vehicle. It also includes the capability to alert operators and police to potential incidents identified by these security features. Requirements: The center shall monitor transit vehicle operational data to determine if the transit vehicle is off-route and assess whether a security incident is occurring. The center shall provide transit incident info to traveler info providers and the media. The center shall receive reports of emergencies on-board transit vehicles entered directly be the transit vehicle operator or from a traveler through interfaces such as panic buttons or alarm switches. The center shall support the back-office portion of functionality to authenticate transit vehicle operators. The center shall provide transit incident info along with other service data to emergency centers. The center shall receive info pertaining to a wide-area alert such as weather alerts, disaster situations, or child abductions. This info may come from Emergency Management or from other Alerting and Advisory Systems. The center shall send wide-area alert info to travelers (on-board transit vehicles or at stations/stops) and transit vehicle operators. The center shall coordinate the response to security incidents involving transit with other agencies including Emergency Management, other transit agencies, media, traffic management, and traveler info service providers. The center shall receive threat info and status on the integrity of the transit infrastructure. The center shall provide support to remotely disable (or reset the disabling of) a transit vehicle in service."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=392,Functional Requirements: Transit Center Vehicle Tracking,"Functional Requirements: Transit Center Vehicle Tracking Functional Description: `Transit Center Vehicle Tracking` monitors transit vehicle location. The location info is collected via a data comm link between the transit vehicles and the transit center. The location info is presented to the transit operator on a digitized map of the transit service area. The location data may be used to determine real time schedule adherence and update the transit system`s schedule in real-time. The real-time schedule info is disseminated to other info providers, which furnish the info to travelers. Requirements: The center shall monitor the locations of all transit vehicles within its network. The center shall determine adherence of transit vehicles to their assigned schedule. The center shall provide transit operational data to traveler info service providers. The center shall provide collected transit probe data to traffic mgmt centers and traveler info service providers for use in measuring current traffic conditions."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=393,Functional Requirements: Transit Center Data Collection,"Functional Requirements: Transit Center Data Collection Functional Description: `Transit Center Data Collection` collects and stores transit info that is collected in the course of transit operations performed by the Transit Management Center. This data can be used directly by operations personnel or it can be made available to other data users and archives in the region. Requirements: The center shall collect transit mgmt data such as transit fares and passenger use, transit services, paratransit operations, transit vehicle maintenance data, etc. The transit mgmt center shall assign quality control metrics and meta-data to be stored along with the data. Meta-data may include attributes that describe the source and quality of the data and the conditions surrounding the collection of the data. The center shall receive and respond to requests from ITS Archives for either a catalog of the transit data or for the data itself. The transit mgmt center shall produce sample products of the data available."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=394,Functional Requirements: Transit Garage Maintenance,"Functional Requirements: Transit Garage Maintenance Functional Description: `Transit Garage Maintenance` provides advanced maintenance functions for the transit property. It collects operational and maintenance data from transit vehicles, manages vehicle service histories, and monitors operators and vehicles. It collects vehicle mileage data and uses it to automatically generate preventative maintenance schedules for each vehicle by utilizing vehicle tracking data. In addition, it provides info to service personnel to support maintenance activities and records and verifies that maintenance work was performed. Requirements: The center shall collect operational and maintenance data from transit vehicles. The center shall monitor the condition of a transit vehicle to analyze brake, drive train, sensors, fuel, steering, tire, processor, communications equipment, and transit vehicle mileage to identify mileage based maintenance, out-of-specification or imminent failure conditions. The center shall generate transit vehicle maintenance schedules that identify the maintenance or repair to be performed and when the work is to be done. The center shall generate transit vehicle availability listings, current and forecast, to support transit vehicle assignment planning based, in part, on the transit vehicle maintenance schedule. The center shall assign technicians to a transit vehicle maintenance schedule, based upon such factors as personnel eligibility, work assignments, preferences and seniority. The center shall verify that the transit vehicle maintenance activities were performed correctly, using the transit vehicle's status, the maintenance personnel's work assignment, and the transit maintenance schedules. The center shall generate a time-stamped maintenance log of all maintenance activities performed on a transit vehicle. The center shall provide transit operations personnel with the capability to update transit vehicle maintenance info and receive reports on all transit vehicle operations data."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=396,Functional Requirements: Transit Center Vehicle Assignment,"Functional Requirements: Transit Center Vehicle Assignment Functional Description: `Transit Center Vehicle Assignment` assigns individual transit vehicles to vehicle blocks and downloads this info to the transit vehicle. It also provides an exception handling process for the vehicle assignment function to generate new, supplemental vehicle assignments when required by changes during the operating day. It provides an inventory mgmt function for the transit facility which stores functional attributes about each of the vehicles owned by the transit operator. These attributes permit the planning and assignment functions to match vehicles with routes based on suitability for the types of service required by the particular routes. Requirements: The center shall assign individual transit vehicles to transit blocks. The center shall download vehicle assignments to the transit vehicle prior to the start of the day’s operations. The center shall provide an exception handling process for the vehicle assignment function. This process shall generate new supplemental vehicle assignments as required due to change events which occur during the operating day. The center shall provide an inventory mgmt function for the transit facility that stores functional attributes about each vehicle owned by the transit operator. The functional attributes permit the planning and assignment functions to match vehicles with routes based on suitability for the types of service required by the particular routes. The center shall generate transit vehicle availability listings, current and forecast, to support transit vehicle assignment planning. The center shall provide transit operations personnel with the capability to update transit vehicle assignments and receive reports on transit vehicle inventory status."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=397,Functional Requirements: Transit Center Operator Assignment,"Functional Requirements: Transit Center Operator Assignment Functional Description: `Transit Center Operator Assignment` automates and supports the assignment of transit vehicle operators to runs. It assigns operators to runs in a fair manner while minimizing labor and overtime services, considering operator preferences and qualifications, and automatically tracking and validating the number of work hours performed by each individual operator. It also provides an exception handling process for the operator assignment function to generate supplemental operator assignments when required by changes during the operating day. Requirements: The center shall maintain records of a transit vehicle operator's performance. This may be done utilizing standardized performance evaluation criteria set forth by governmental regulations and transit operating company policies, assessing the transit vehicle operator's driving history, and assessing comments from the transit vehicle operator's supervisor(s) as well as noting any moving violations or accidents, supervisor comments, government regulations, and company policies. The center shall assess the transit vehicle operator's availability based on previous work assignments, accumulated hours, plus health and vacation commitments. The center shall assign transit vehicle operators to transit schedules based on their eligibility, route preferences, seniority, and transit vehicle availability. The center shall provide an interface through which the transit vehicle operator info can be maintained - either from the transit vehicle operator, center personnel, or other functions. The center shall generate supplemental vehicle operator assignments as required due to change events that occur during the operating day."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=4,Functional Requirements: Vehicle Speed Management Assist,"Functional Requirements: Vehicle Speed Management Assist Functional Description: `Vehicle Speed Management Assist` assists the driver in operating the vehicle within the current speed limit. It monitors current vehicle speed and communicates with the infrastructure to receive current speed limits and associated road configuration change notifications. Driver warnings are issued when unsafe or excessive speeds are detected based on the provided speed limits and current conditions. Requirements: Vehicle shall monitor current vehicle speed and communicates with the infrastructure to receive current speed limits or speed recommendations. The vehicle shall determine which path a vehicle is taking through a curve. The vehicle shall calculate the host vehicle's maximum appropriate speed for each path on an upcoming curve. The vehicle shall determine the appropriate maximum speed for the curve path that the host vehicle is on. The vehicle shall determine the speed at which the host vehicle is traveling. The vehicle shall determine the difference between the maximum safe speed on an upcoming curve and the vehicle's current speed. The vehicle shall determine the difference between the maximum safe speed on a curve path the vehicle is traveling and the vehicle's current speed. The vehicle shall warn the driver to reduce speed when the host vehicle is traveling in excess of the maximum safe speed on a curve path. The vehicle shall alert the driver of the maximum safe speed of an upcoming curve when the vehicle is traveling above that speed. The vehicle shall provide its operational status to the driver. The vehicle shall receive speed warnings from the roadside field equipment. The vehicle shall receive lane closure warnings from the roadside field equipment. The vehicle shall acquire roadway geometry information. The vehicle shall acquire weather info for the area near the curve, including dew point temperature, wind speed, wind direction and visibility. The vehicle shall acquire road surface condition info for the area near the curve, including road surface temperature, roadway water depth, roadway ice depth, roadway snow depth, adjacent snow depth). The vehicle shall acquire dynamic vehicle telematics data, including vehicle position, speed, acceleration and heading (optionally, turn signal and steering angle). The vehicle shall acquire vehicle configuration data, including vehicle weight, dimensions and handling characteristics. The vehicle shall determine all viable paths the host vehicle may take through a curve. Paths are defined as geometric bounds that encapsulate a fixed road section through which the vehicle passes. Paths may overlap one another."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=40,Functional Requirements: TMC Speed Warning,"Functional Requirements: TMC Speed Warning Functional Description: `TMC Speed Warning` supports remote control and monitoring of reduced speed zone warning roadside equipment. It provides the location and extent of the reduced speed zone, the posted speed limit(s) with info about the applicability of the speed limit(s) (e.g., time of day, day of week, seasonality, relevant vehicle types) and info about associated road configuration changes including lane merges and shifts. It monitors field equipment operation and reports current status to the operator. Requirements: The center shall provide the capability to notify an enforcement agency when vehicle speeds in the work zone are in excess of the posted speed limit or are creating an unsafe condition based upon the current environmental or traffic conditions. The center shall province the capability to control automated speed monitoring and speed warning systems. The center shall monitor reduced speed zone warning field equipment. The center shall control reduced speed zone warning roadside equipment, providing the location and extent of the reduced speed zone, the posted speed limit(s) with info about the applicability of the speed limit(s) (e.g., time of day, day of week, seasonality, relevant vehicle types) and info about associated road configuration changes including lane merges and shifts."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=400,Functional Requirements: TIC Traveler Telephone Information,"Functional Requirements: TIC Traveler Telephone Information Functional Description: `TIC Traveler Telephone Information` services voice-based traveler requests for info that supports traveler telephone info systems like 511. It takes requests for traveler information, which could be voice-formatted traveler requests, dual-tone multi-frequency (DTMF)-based requests, or a simple traveler info request, and returns the requested traveler info in the proper format. In addition to servicing requests for traveler information, it also collects and forwards alerts and advisories to traveler telephone info systems. Requirements: The center shall provide the capability to process voice-formatted requests for traveler info from a traveler telephone info system, and return the info in the requested format. The center shall provide the capability to support both specific caller requests as well as bulk upload of regional traveler information. The center shall provide the capability to process dual-tone multi-frequency (DTMF)-based requests (touch-tone) for traveler info from a traveler telephone info system. The center shall provide the capability to process traveler info requests from a traveler telephone info system. The center shall provide info on traffic conditions in the requested voice format and for the requested location. The center shall provide work zone and roadway maintenance info in the requested voice format and for the requested location. The center shall provide roadway environment conditions info in the requested voice format and for the requested location. The center shall provide weather and event info in the requested voice format and for the requested location. The center shall provide transit service info in the requested voice format and for the requested location. The center shall provide current ferry and rail schedule and airport status info in the requested voice format and for the requested location."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=404,Functional Requirements: Vehicle Control Automation,"Functional Requirements: Vehicle Control Automation Functional Description: `Vehicle Control Automation` provides lateral and/or longitudinal control of a vehicle to allow `hands off` and/or `feet off` driving, automating the steering, accelerator, and brake control functions. It builds on the sensors included in `Vehicle Safety Monitoring` and `Vehicle Control Warning` and uses the info about the area surrounding the vehicle to safely control the vehicle. It covers the range of incremental control capabilities from driver assistance systems that take over steering or acceleration/deceleration in limited scenarios with direct monitoring by the driver to full automation where all aspects of driving are automated under all roadway and environmental conditions. Requirements: The vehicle shall monitor the area behind and in front of the vehicle to determine the proximity of other objects to the vehicle. The vehicle shall present vehicle control info to the driver in audible or visual forms without impairing the driver's ability to control the vehicle in a safe manner. The vehicle shall perform control actions based on info received from other vehicles regarding potentially hazardous road conditions or road hazards. The vehicle shall perform pre-crash actions, including seatbelt tightening, brake assist, airbag pre-arming, bumper raising/extension. The vehicle shall be capable of performing control actions based upon warnings received from nearby special vehicles. The vehicle shall be capable of performing control actions based upon warnings received regarding pedestrians, cyclists, and other non-motorized users that are sharing the roadway with the vehicle The vehicle shall be capable of performing control actions based upon info received from the infrastructure regarding the status of the intersection the vehicle is approaching. The vehicle shall be capable of performing control actions based upon info received from other vehicles regarding their status approaching the intersection the vehicle is approaching. The vehicle shall send appropriate control actions to the vehicle's speed control systems (e.g., throttle, brakes). The vehicle shall monitor the area to the sides of the vehicle to determine the proximity of other objects to the vehicle to determine if a control adjustment is needed. The vehicle shall evaluate the likelihood of a collision between two vehicles or a vehicle and a stationary object, based on the proximity of other objects to the vehicle and the current speed and direction of the vehicle. The vehicle shall collect location and motion data from the vehicle platform. The Vehicle shall provide its location with lane-level accuracy to on-board control automation applications. The vehicle shall evaluate the likelihood of a collision between two vehicles or a vehicle and a stationary object, based on the proximity of other objects to the vehicle, roadway characteristics, and the current speed and direction of the vehicle. The vehicle shall provide position control adjustments and warnings to the driver when an object gets close enough to the vehicle to become a hazard if no action is taken by the driver. The vehicle shall provide an interface through which a vehicle driver can initiate, monitor and terminate automatic control of the vehicle. The vehicle shall send appropriate control actions to the vehicle's steering actuators."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=41,Functional Requirements: MCM Reduced Speed Zone Warning,"Functional Requirements: MCM Reduced Speed Zone Warning Functional Description: `MCM Reduced Speed Zone Warning` supports remote control and monitoring of reduced speed zone warning roadside equipment. It provides posted speed limits and associated schedules and info about associated road configuration changes including lane merges and shifts. It monitors field equipment operation and reports current status to the operator. Requirements: The center shall be capable of remotely control and monitor reduced speed zone warning roadside equipment operations. The center shall provide reduced speed zone posted speed limits and associated schedules and info about associated road configuration changes including lane merges and shifts for display on roadside devices. The center shall provide to roadside equipment, for transmittal to connected vehicles, reduced speed zone posted speed limits and associated schedules and info about associated road configuration changes including lane merges and shifts. The center shall dispatch maintenance vehicles for operation leading or trailing a convoy. The center shall provide traveler info with notifications about one-way convoy operations."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=416,Functional Requirements: Roadway Passive Monitoring,"Functional Requirements: Roadway Passive Monitoring Functional Description: `Roadway Passive Monitoring` monitors passing vehicles for a signature that can be used to recognize the same vehicle at different points in the network and measure travel times. Depending on the impl and the penetration rate of the technology that is monitored, other point traffic measures may also be inferred by monitoring the number of vehicles within range over time. Today this approach is implemented most commonly using a Bluetooth receiver that passively monitors Bluetooth devices on-board passing vehicles and license plate readers that record the vehicle license plate number, but any widely deployed vehicle communications technology or feature that can be passively monitored to uniquely identify a vehicle could be used. Requirements: The field element shall collect, process, and send data to the center to uniquely identify passing vehicles in order to support travel time measurement"
https://www.consystec.com/pr2026proto/web/funreq.htm?id=421,Functional Requirements: TMC Passive Surveillance,"Functional Requirements: TMC Passive Surveillance Functional Description: `TMC Passive Surveillance` collects time stamped vehicle identities from different detection zones, correlates the identities, and calculates link travel times and derives other traffic measures. Requirements: The center shall collect time stamped vehicle identities from field equipment. The center shall correlate the time stamped vehicle identities in order to calculate link travel times and derive other traffic measures."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=425,Functional Requirements: Transit Center Park and Ride Operations,Functional Requirements: Transit Center Park and Ride Operations Functional Description: `Transit Park and Ride Operations` supports additional coordination required for park and ride operations. It monitors park and ride customer arrivals in the parking facility and manages the transit services for those park and ride customers. Requirements: The center shall provide general transit schedules to traveler info providers. The center shall provide dynamic transit schedule adherence and transit vehicle location info to traveler info providers. The center shall provide transit info including the transit schedule and actual arrival times at the park and ride facility to nearby parking operations. The center shall maintain a listing of park and ride lots and their available spaces and locations. The center shall collect available space info from park and ride lots.
https://www.consystec.com/pr2026proto/web/funreq.htm?id=426,Functional Requirements: Parking Area Park and Ride Operations,"Functional Requirements: Parking Area Park and Ride Operations Functional Description: `Parking Area Park and Ride Operations` manages parking lots specifically to support park and ride operations, providing additional coordination with transit operations on parking arrivals and transit arrivals and departures, smoothing the transition between parking and riding for park and ride customers. Requirements: The parking element shall provide parking arrival info for transit operations. The parking element shall receive the transit arrivals and departures from transit operations. The parking element shall provide general parking info to drivers including lot status, parking availability, and directions to available spaces, entrances, and exits. The parking element shall provide parking status to traveler info providers including current parking availability. The parking element shall accept requests for parking space info from transit systems. The parking facility shall provide park and ride space info to transit systems operating in the same area as the park and ride lots. The parking element shall provide data describing the operational status of the parking area to the center."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=428,Functional Requirements: TMC Road Weather Advisories and Warnings,"Functional Requirements: TMC Road Weather Advisories and Warnings Functional Description: `TMC Road Weather Advisories and Warnings` provides road weather advisories to drivers and other travelers. Advisories are based on environmental info collected from a variety of data sources, including data collected from roadside sensors and connected vehicles. Requirements: The center shall collect environmental data (air temperature, exterior light status, wiper status, traction control status, etc.) from appropriately equipped vehicles using short range communications equipment. The center shall aggregate collected environmental data and disseminate the aggregated environmental probe data to other centers. The center shall develop short term weather warnings or advisories that can be provided to motorists through field equipment."
https://www.consystec.com/pr2026proto/web/funreq.htm?id=429,Functional Requirements: TMC Data Collection,"Functional Requirements: TMC Data Collection Functional Description: `TMC Data Collection` collects and stores info that is created in the course of traffic operations performed by the Traffic Management Center. This data can be used directly by operations personnel or it can be made available to other data users and archives in the region. Requirements: The center shall collect traffic mgmt data such as operational data, event logs, etc. The traffic mgmt center shall assign quality control metrics and meta-data to be stored along with the data. Meta-data may include attributes that describe the source and quality of the data and the conditions surrounding the collection of the data. The traffic mgmt center shall receive and respond to requests from ITS Archives for either a catalog of the traffic data or for the data itself. The traffic mgmt center shall produce sample products of the data available."
